Latitude,Longitude,Elevation,Time
23.5657633333,87.2849283333,99.40,8:25:54.0
23.5657633333,87.2849283333,99.40,8:25:55.0
23.5657633333,87.2849283333,99.40,8:25:56.0
23.5657633333,87.2849283333,99.40,8:25:57.0
23.5657633333,87.2849283333,99.40,8:25:58.0
23.5657633333,87.2849283333,99.40,8:25:59.0
23.5657633333,87.2849283333,99.40,8:26:0.0
23.5657633333,87.2849283333,99.40,8:26:1.0
23.5657633333,87.2849283333,99.40,8:26:2.0
23.5657633333,87.2849283333,99.40,8:26:3.0
23.5657633333,87.2849283333,99.40,8:26:4.0
23.5657633333,87.2849283333,99.40,8:26:5.0
23.5657633333,87.2849283333,99.40,8:26:6.0
23.5657633333,87.2849283333,99.40,8:26:7.0
23.5657633333,87.2849283333,99.40,8:26:8.0
23.5657633333,87.2849283333,99.40,8:26:9.0
23.5657633333,87.2849283333,99.40,8:26:10.0
23.5657633333,87.2849283333,99.40,8:26:11.0
23.5657633333,87.2849283333,99.40,8:26:12.0
23.5657633333,87.2849283333,99.40,8:26:13.0
23.5657633333,87.2849283333,99.40,8:26:14.0
23.5657633333,87.2849283333,99.40,8:26:15.0
23.5657633333,87.2849283333,99.40,8:26:16.0
23.5657633333,87.2849283333,99.40,8:26:17.0
23.5657633333,87.2849283333,99.40,8:26:18.0
23.5657633333,87.2849283333,99.40,8:26:19.0
